entity,added,deleted,commits
ec2/deploy.centos64/root/mesos-ec2/create-swap,23,23,3
src/ec2/deploy.solaris/root/{nexus-ec2 => mesos-ec2}/setup,23,23,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/has_type.hpp,23,0,1
src/third_party/boto-1.8d/boto/mturk/__init__.py,23,0,1
docs/endpoints/master/quota.md,23,2,5
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/facilities/is_1.hpp,23,0,1
src/third_party/zookeeper-3.2.2/docs/skin/CommonMessages_es.xml,23,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/bitor.hpp,23,0,1
src/slave/containerizer/mesos/provisioner/store.cpp,23,17,2
frameworks/hadoop-0.20.0/src/docs/cn/src/documentation/skins/common/translations/CommonMessages_en_US.xml,23,0,1
src/ec2/deploy.lucid64/root/hadoop-0.20.2/conf/core-site.xml,23,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/punctuation/paren.hpp,23,0,1
src/tests/test_sample_frameworks.cpp,23,3,5
frameworks/hadoop-0.20.0/src/docs/cn/src/documentation/skins/pelt/xslt/fo/document-to-fo.xsl,22,0,1
src/third_party/boost-1.37.0/boost/preprocessor/control/deduce_d.hpp,22,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/shift_left.hpp,22,0,1
hadoop/hadoop-2.0.0-mr1-cdh4.2.0_mesos.patch,22,0,1
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/CHANGES,22,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/shift_right.hpp,22,0,1
src/third_party/boto-1.8d/boto/pyami/__init__.py,22,0,1
src/third_party/boost-1.37.0/boost/mpl/shift_left.hpp,22,0,1
frameworks/hadoop-0.20.0/src/contrib/fairscheduler/README,22,0,1
src/java/src/mesos/SchedulerDriver.java,22,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/hdfs/org/apache/hadoop/hdfs/HftpFileSystem.java,22,5,1
src/third_party/boost-1.37.0/boost/mpl/shift_right.hpp,22,0,1
frameworks/hadoop-0.20.0/src/contrib/hod/ivy.xml,22,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0/src}/contrib/zkpython/src/test/zkServer.sh,22,2,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/modulus.hpp,22,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/repetition/deduce_z.hpp,22,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/blank_fwd.hpp,22,0,1
src/third_party/boost-1.37.0/boost/mpl/modulus.hpp,22,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/contrib/rest/src/test/zkServer.sh,22,2,1
src/third_party/{zookeeper-3.2.2/src => zookeeper-3.3.0}/contrib/zkpython/src/test/zkServer.sh,22,2,1
src/third_party/bottle-0.5.6/PKG-INFO,22,0,1
hadoop/hadoop-0.20.205.0_hadoop-env.sh.patch,22,22,6
src/third_party/{zookeeper-3.2.2/src/recipes/lock => zookeeper-3.3.0/recipes/queue}/src/c/tests/zkServer.sh,22,1,1
src/third_party/{zookeeper-3.2.2/src/java/main/org/apache/zookeeper/server/quorum/RemotePeerBean.java => zookeeper-3.3.0/src/java/test/org/apache/zookeeper/test/ObserverHierarchicalQuorumTest.java},22,20,1
src/third_party/boost-1.37.0/boost/mpl/int.hpp,22,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/zookeeper/server/ServerConfig.java,22,5,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/recipes/lock/src/c/tests/zkServer.sh,22,1,1
src/third_party/{zookeeper-3.2.2/recipes/lock => zookeeper-3.3.0/src/recipes/queue}/src/c/tests/zkServer.sh,22,1,1
src/slave/containerizer/mesos/isolators/cgroups/perf_event.cpp,22,25,5
src/{sasl => authentication/cram_md5}/auxprop.cpp,22,4,1
src/{slave/containerizer/mesos/provisioner => }/appc/spec.cpp,22,14,1
src/third_party/boost-1.37.0/boost/config/abi/msvc_prefix.hpp,22,0,1
frameworks/torque/mpi_example.c,22,22,2
src/third_party/libprocess/third_party/boost-1.37.0/boost/unordered/detail/config.hpp,22,0,1
hadoop/hadoop-0.20.205.0_conf_mapred-site.xml.patch,22,0,1
bin/deploy-to-slaves,22,6,3
src/deploy/mesos-daemon.sh.in,22,4,4
src/third_party/boost-1.37.0/boost/mpl/long.hpp,22,0,1
frameworks/mpi/startmpd.sh,22,22,4
src/third_party/boost-1.37.0/boost/blank_fwd.hpp,22,0,1
hadoop/hadoop-2.0.0-mr1-cdh4.1.2_mesos.patch,22,22,2
third_party/{boto-1.9b => boto-2.0b2}/boto/cloudfront/distribution.py,22,6,1
src/webui/master/static/directives/tableHeader.html,22,2,3
src/third_party/boost-1.37.0/boost/preprocessor/repetition/deduce_z.hpp,22,0,1
hadoop/hadoop-0.20.205.0_mesos.patch,22,22,2
src/third_party/boto-1.8d/boto/pyami/installers/ubuntu/__init__.py,22,0,1
docs/endpoints/master/health.md,22,2,5
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/capacity-scheduler/src/java/org/apache/hadoop/mapred/CapacitySchedulerConf.java,22,126,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/test/org/apache/zookeeper/test/UpgradeTest.java,22,16,1
src/slave/resource_estimators/noop.hpp,22,20,3
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/long.hpp,22,0,1
third_party/{boto-1.8d => boto-1.9b}/boto/sdb/db/test_db.py,22,0,1
src/tests/no_executor_framework_test.sh,22,3,7
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/int.hpp,22,0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/capacity-scheduler/src/test/org/apache/hadoop/mapred/TestCapacitySchedulerConf.java,22,97,1
src/python/native/src/mesos/native/mesos_executor_driver_impl.cpp,22,24,2
site/source/blog/2015-01-14-mesoscon-2015-earlybird-registration-now-open.md,22,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/repetition/deduce_r.hpp,22,0,1
docs/High-Availability.md,22,21,1
src/third_party/libprocess/swig/python/process.cpp.modifications,22,0,1
src/third_party/boto-1.8d/boto/contrib/__init__.py,22,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/config/abi/msvc_prefix.hpp,22,0,1
docs/endpoints/master/weights.md,22,1,2
site/source/blog/2015-09-17-mesoscon-europe-2015-schedule-announced.md,22,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/control.hpp,22,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/control/deduce_d.hpp,22,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,22,108,1
src/tests/date_utils_test.cpp,22,22,3
src/third_party/boost-1.37.0/boost/preprocessor/control.hpp,22,0,1
src/third_party/boost-1.37.0/boost/preprocessor/repetition/deduce_r.hpp,22,0,1
src/third_party/{glog-0.3.0 => glog-0.3.1}/src/base/commandlineflags.h,22,8,1
src/third_party/boost-1.37.0/boost/unordered/detail/config.hpp,22,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/main/org/apache/zookeeper/KeeperException.java,21,0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/test/test_case.hpp,21,0,1
src/third_party/boost-1.37.0/boost/mpl/logical.hpp,21,0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/basic_bind.hpp,21,0,1
src/java/src/mesos/Scheduler.java,21,0,1
3rdparty/libprocess/3rdparty/stout/include/stout/os/posix/process.hpp,21,201,3
ec2/deploy.centos64/root/mesos-ec2/stop-mesos,21,21,2
src/third_party/boto-1.8d/boto/sdb/db/__init__.py,21,0,1
src/ec2/deploy.karmic64/root/nexus-ec2/copy-dir,21,0,1
src/third_party/boost-1.37.0/boost/mpl/limits/set.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/not_equal_to.hpp,21,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/c/tests/Util.cc,21,0,1
src/third_party/libprocess/foreach.cpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/limits/unrolling.hpp,21,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/test/org/apache/zookeeper/test/AsyncOpsTest.java,21,0,1
3rdparty/libprocess/3rdparty/stout/include/stout/memory.hpp,21,21,4
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/equal_to.hpp,21,0,1
src/third_party/boost-1.37.0/boost/mpl/greater_equal.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/config/msvc.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/limits/map.hpp,21,0,1
src/third_party/{gtest-1.4.0-patched/build-aux/config.h.in => gtest-1.5.0/build-aux/config.h},21,20,1
3rdparty/libprocess/3rdparty/stout/include/stout/flags/loader.hpp,21,130,4
src/third_party/boost-1.37.0/boost/mpl/alias.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/divides.hpp,21,0,1
src/third_party/boost-1.37.0/boost/mpl/divides.hpp,21,0,1
src/third_party/boost-1.37.0/boost/mpl/times.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/basic_bind.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/less_equal.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/test/test_case.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/facilities.hpp,21,0,1
src/slave/containerizer/mesos/provisioner/docker/{remote_puller.cpp => registry_puller.cpp},21,19,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/greater.hpp,21,0,1
src/third_party/boost-1.37.0/boost/mpl/not_equal_to.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/limits/arity.hpp,21,0,1
src/third_party/boost-1.37.0/boost/mpl/limits/arity.hpp,21,0,1
third_party/leveldb/port/port.h,21,21,2
frameworks/torque/start_pbs_mom.sh,21,21,3
third_party/{boto-1.8d => boto-1.9b}/boto/sqs/message.py,21,10,1
ec2/deploy.amazon64/root/mesos-ec2/copy-dir,21,21,2
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/self.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/transform_traits.hpp,21,0,1
src/third_party/boost-1.37.0/boost/mpl/limits/unrolling.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/plus.hpp,21,0,1
src/ec2/deploy.lucid64/root/nexus-ec2/copy-dir,21,0,1
ec2/deploy.amazon64-new/root/mesos-ec2/copy-dir,21,0,1
src/third_party/zookeeper-3.3.0/contrib/ZooInspector/src/java/org/apache/zookeeper/inspector/gui/about.html,21,0,1
src/third_party/boost-1.37.0/boost/mpl/less_equal.hpp,21,0,1
src/slave/reaper.hpp => third_party/libprocess/third_party/stout/include/stout/proc.hpp,21,29,1
src/third_party/boost-1.37.0/boost/mpl/minus.hpp,21,0,1
src/third_party/zookeeper-3.3.0/src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/about.html,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/alias.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/limits/list.hpp,21,0,1
src/third_party/boost-1.37.0/boost/variant/detail/bool_trait_undef.hpp,21,0,1
src/uri/fetchers/curl.hpp,21,18,2
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/config/intel.hpp,21,0,1
src/third_party/boost-1.37.0/boost/transform_traits.hpp,21,0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/config/intel.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/logical.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/transform_traits.hpp,21,0,1
frameworks/hadoop-0.20.0/src/contrib/fuse-dfs/bootstrap.sh,21,0,1
src/third_party/boost-1.37.0/boost/mpl/limits/vector.hpp,21,0,1
docs/endpoints/master/api/v1/scheduler.md,21,2,5
third_party/{boto-1.8d => boto-1.9b}/boto/tests/test_s3connection.py,21,2,1
third_party/{boto-1.8d => boto-1.9b}/boto/sdb/db/query.py,21,5,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/facilities/empty.hpp,21,0,1
src/tests/external/SampleFrameworks/NoExecutorFramework.sh,21,0,1
src/third_party/boost-1.37.0/boost/type_traits/transform_traits.hpp,21,0,1
ec2/deploy.centos64/root/mesos-ec2/copy-dir,21,21,2
src/third_party/boost-1.37.0/boost/preprocessor/facilities.hpp,21,0,1
src/third_party/boost-1.37.0/boost/mpl/limits/list.hpp,21,0,1
include/mesos.hpp,21,136,3
ec2/deploy.amazon64-new/root/mesos-ec2/stop-mesos,21,0,1
docs/endpoints/metrics/snapshot.md,21,0,3
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/limits/set.hpp,21,0,1
src/slave/containerizer/provisioner/docker/{local_store.hpp => local_puller.hpp},21,19,1
ec2/mesos-ec2,21,24,6
frameworks/hadoop-0.20.0/src/examples/python/compile,21,0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/config/msvc.hpp,21,0,1
src/third_party/boost-1.37.0/boost/mpl/plus.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/limits/vector.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/less.hpp,21,0,1
src/third_party/boost-1.37.0/boost/preprocessor/facilities/empty.hpp,21,0,1
ec2/deploy.amazon64/root/mesos-ec2/stop-mesos,21,21,2
src/third_party/boost-1.37.0/boost/mpl/limits/map.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/times.hpp,21,0,1
src/third_party/libprocess/.gitignore,21,0,1
src/third_party/boost-1.37.0/boost/mpl/less.hpp,21,0,1
src/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/self.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/greater_equal.hpp,21,0,1
src/third_party/boost-1.37.0/boost/preprocessor/punctuation/comma.hpp,21,0,1
src/third_party/boost-1.37.0/boost/mpl/greater.hpp,21,0,1
src/slave/containerizer/provisioner/paths.hpp,21,24,2
src/third_party/boost-1.37.0/boost/mpl/equal_to.hpp,21,0,1
site/source/blog/2015-09-24-mesos-0-24-1-and-more-released.md,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/minus.hpp,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/variant/detail/bool_trait_undef.hpp,21,0,1
src/local/flags.hpp,21,21,4
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/punctuation/comma.hpp,21,0,1
src/third_party/zookeeper-3.2.2/src/lastRevision.sh,21,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/punctuation.hpp,20,0,1
third_party/leveldb/helpers/memenv/memenv.h,20,20,2
src/third_party/boost-1.37.0/boost/ice.hpp,20,0,1
include/mesos/authentication/authenticator.hpp,20,21,2
bin/stop-mesos,20,20,3
src/third_party/boost-1.37.0/boost/type_traits/ice.hpp,20,0,1
src/third_party/bottle-0.5.6/test/testall.py,20,0,1
src/examples/{test_authenticator_module.cpp => test_authentication_modules.cpp},20,0,1
frameworks/hadoop-0.20.0/src/webapps/hdfs/index.html,20,0,1
src/third_party/boost-1.37.0/boost/variant/apply_visitor.hpp,20,0,1
src/third_party/boost-1.37.0/boost/type_traits/arithmetic_traits.hpp,20,0,1
third_party/libprocess/third_party/glog-0.3.1/packages/deb/libgoogle-glog-dev.install,20,20,4
third_party/boost-1.37.0/boost/uuid/uuid_serialize.hpp,20,20,2
src/authorizer/{ => local}/authorizer.hpp,20,33,1
third_party/{boto-1.8d/boto/ec2/zone.py => boto-1.9b/boto/vpc/subnet.py},20,13,1
src/third_party/boost-1.37.0/boost/preprocessor/punctuation.hpp,20,0,1
third_party/{boto-1.8d/boto/ec2/cloudwatch/datapoint.py => boto-1.9b/boto/rds/event.py},20,8,1
src/third_party/{zookeeper-3.3.0/src => zookeeper-3.3.1}/contrib/zkpython/src/test/acl_test.py,20,0,1
src/tests/{allocator_tests.cpp => master_allocator_tests.cpp},20,273,1
frameworks/hadoop-0.20.0/src/contrib/fuse-dfs/src/Makefile.am,20,0,1
hadoop/hadoop-0.20.2-cdh3u3_hadoop-env.sh.patch,20,20,5
third_party/{boto-1.8d/boto/ec2/zone.py => boto-1.9b/boto/vpc/customergateway.py},20,13,1
src/ec2/deploy.karmic64/root/nexus-ec2/nmpiexec,20,20,2
third_party/libprocess/include/stout/owned.hpp,20,0,1
docs/endpoints/files/read.json.md,20,0,3
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1/src}/contrib/zkpython/src/test/acl_test.py,20,0,1
third_party/libprocess/include/process/message.hpp,20,0,1
src/ec2/deploy.lucid64/root/nexus-ec2/start-nexus,20,0,1
docs/Using-Linux-Containers.textile,20,20,3
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/test/gtest_break_on_failure_unittest_.cc,20,0,1
src/third_party/boost-1.37.0/boost/arithmetic_traits.hpp,20,0,1
src/third_party/{zookeeper-3.2.2/src/recipes/lock/README.txt => zookeeper-3.3.0/src/contrib/bookkeeper/ivy.xml},20,8,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/jdiff/changes/constructors_index_all.html,20,0,1
docs/endpoints/files/read.md,20,0,3
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/fs/TestHarFileSystem.java,20,4,1
src/slave/containerizer/mesos/main.cpp,20,20,4
src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/arithmetic_traits.hpp,20,0,1
frameworks/hadoop-0.20.0/src/webapps/job/index.html,20,0,1
src/slave/containerizer/provisioner/{appc => }/store.hpp,20,35,1
src/third_party/{zookeeper-3.2.2/src/java/test/org/apache/zookeeper/test/ChrootAsyncTest.java => zookeeper-3.3.0/src/java/test/org/apache/zookeeper/test/QuorumHammerTest.java},20,20,1
src/third_party/boost-1.37.0/boost/utility.hpp,20,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/ice.hpp,20,0,1
src/third_party/{zookeeper-3.2.2/src/recipes/lock/README.txt => zookeeper-3.3.0/src/contrib/rest/ivy.xml},20,8,1
third_party/libprocess/third_party/glog-0.3.1/libglog.pc.in,20,20,4
third_party/{boto-1.9b => boto-2.0b2}/boto/ec2/blockdevicemapping.py,20,11,1
src/uri/{fetcher.hpp => fetchers/copy.hpp},20,22,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/utility.hpp,20,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/arithmetic_traits.hpp,20,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/c/tests/TestOperations.cc,20,3,1
src/common/zookeeper.hpp,20,300,3
src/uri/{fetchers/curl.hpp => fetcher.hpp},20,15,1
src/python/native/src/mesos/native/proxy_executor.cpp,20,22,2
src/third_party/libprocess/third_party/boost-1.37.0/boost/variant/apply_visitor.hpp,20,0,1
third_party/protobuf-2.4.1/vsprojects/convert2008to2005.sh,20,20,2
third_party/{boto-1.8d => boto-1.9b}/boto/sdb/queryresultset.py,20,5,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/ice.hpp,20,0,1
src/slave/projd.cpp,20,235,4
frameworks/mpi/nmpiexec,20,20,4
third_party/protobuf-2.3.0/vsprojects/convert2008to2005.sh,20,20,2
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/test/org/apache/zookeeper/test/ClientRetry.java,20,12,1
ec2/deploy.amazon64-new/root/mesos-ec2/create-swap,19,0,1
3rdparty/libprocess/3rdparty/stout/{ => include/stout}/tests/utils.hpp,19,0,1
src/nexus_types.cpp,19,19,3
docs/endpoints/files/browse.json.md,19,0,3
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/java/test/org/apache/zookeeper/test/PurgeTxnTest.java,19,14,1
src/third_party/boost-1.37.0/boost/mpl/begin.hpp,19,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits/detail/type_trait_undef.hpp,19,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/config/workaround.hpp,19,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/api/org/apache/zookeeper/KeeperException.BadArgumentsException.html,19,5,1
configure.OURS.macosx,19,8,5
src/examples/python/test_framework,19,19,7
src/{slave/isolation_module.cpp => examples/utils.hpp},19,27,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/docs/src/documentation/content/xdocs/mapred_tutorial.xml,19,1,1
third_party/leveldb/util/hash.h,19,19,2
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/contrib/zkpython/src/test/get_set_test.py,19,0,1
src/third_party/boost-1.37.0/boost/type_traits/detail/type_trait_undef.hpp,19,0,1
src/tests/external/LxcIsolation/HoldMoreMemThanRequested.sh,19,19,3
src/third_party/{zookeeper-3.2.2/docs/jdiff/changes/org.apache.zookeeper.KeeperException.Code.html => zookeeper-3.3.0/docs/jdiff/changes/org.apache.zookeeper.KeeperException.NoChildrenForEphemeralsException.html},19,19,1
src/third_party/boost-1.37.0/boost/mpl/prior.hpp,19,0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/iteration.hpp,19,0,1
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/include/gtest/internal/gtest-param-util-generated.h.pump,19,2,1
frameworks/{hadoop-0.20.0/src/test/org/apache/hadoop/net/TestScriptBasedMapping.java => hadoop-0.20.2/src/test/org/apache/hadoop/fs/TestDisableCache.java},19,19,1
third_party/libprocess/third_party/gmock-1.6.0/msvc/2010/gmock_config.props,19,19,2
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/prior.hpp,19,0,1
src/third_party/boost-1.37.0/boost/mpl/max.hpp,19,0,1
src/third_party/boost-1.37.0/boost/mpl/min.hpp,19,0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/api/org/apache/zookeeper/KeeperException.NotEmptyException.html,19,5,1
src/webui/master/static/js/jquery.pailer.js,19,16,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/next.hpp,19,0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/mapred/lib/db/TestConstructQuery.java,19,0,1
src/uri/{fetcher.cpp => fetchers/curl.hpp},19,20,1
frameworks/{hadoop-0.20.0/src/test/org/apache/hadoop/mapred/TestMiniMRBringup.java => hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestJobTrackerStart.java},19,14,1
