entity,fractal-value,total-revs
src/third_party/{zookeeper-3.2.2/src => zookeeper-3.3.0}/contrib/zkperl/ZooKeeper.xs,0.0,1
frameworks/hadoop-0.20.2/src/contrib/ec2/bin/delete-hadoop-cluster,0.0,1
third_party/zookeeper-3.3.1/docs/bookkeeperStarted.html,0.0,1
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/docs/cn/src/documentation/skinconf.xml,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/preprocessor/control/detail/dmc/while.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/api/org/apache/zookeeper/class-use/KeeperException.OperationTimeoutException.html,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/unordered/unordered_map_fwd.hpp,0.0,1
frameworks/hadoop-0.20.0/src/contrib/eclipse-plugin/resources/hadoop.gif,0.0,1
{src/third_party => third_party}/libprocess/third_party/libev-3.8/libev.m4,0.0,1
src/third_party/boost-1.37.0/boost/preprocessor/facilities/expand.hpp,0.0,1
src/third_party/{zookeeper-3.3.0/src/contrib/zooinspector => zookeeper-3.3.1/contrib/ZooInspector}/licences/Apache Software Licence v2.0.txt,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/src/java/main/org/apache/jute/BinaryInputArchive.java,0.0,1
src/third_party/bottle-0.5.6/test/test_db.py,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/upgrade/UpgradeMain.html,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/metrics/spi/NullContext.java,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/record/compiler/JString.java,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/type_traits => third_party/boost-1.37.0/boost}/detail/bool_trait_undef.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/MRConstants.java,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/api/org/apache/zookeeper/class-use/KeeperException.CodeDeprecated.html,0.0,1
src/third_party/boost-1.37.0/boost/preprocessor/slot/detail/slot1.hpp,0.0,1
{src/third_party/zookeeper-3.3.1/src => third_party/zookeeper-3.3.1}/contrib/zkpython/src/test/zktestbase.py,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/docs/cn/src/documentation/skins/common/xslt/html/document-to-html.xsl,0.0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551}/apply_fwd.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/capacity-scheduler/src/test/org/apache/hadoop/mapred/TestQueueCapacities.java,0.0,1
ec2/deploy.solaris/root/mesos-ec2/stop-mesos,0.0,1
{src/third_party => third_party}/gtest-1.5.0/test/production.h,0.0,1
third_party/{libprocess => protobuf-2.4.1}/install-sh,0.0,1
third_party/gmock-1.5.0/gtest/codegear/gtest_main.cbproj,0.0,1
frameworks/hadoop-0.20.0/start-jts.sh,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/comparison.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/range/empty.hpp,0.0,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapred/lib/db/DBConfiguration.java,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/config/operators.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/include_preprocessed.hpp,0.0,1
frameworks/hadoop-0.20.2/lib/jdiff/hadoop_0.18.3.xml,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps/deque.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551/minus.hpp,0.0,1
third_party/{boto-1.8d => boto-1.9b}/boto/manage/propget.py,0.0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/hdfs/TestFileCorruption.java,0.0,1
{src/third_party/zookeeper-3.3.1/docs => third_party/zookeeper-3.3.1/docs/skin}/images/built-with-forrest-button.png,0.0,1
frameworks/hadoop-0.20.0/src/contrib/index/src/java/org/apache/hadoop/contrib/index/mapred/IDistributionPolicy.java,0.0,1
src/third_party/boost-1.37.0/boost/range/result_iterator.hpp,0.0,1
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/zookeeper/server/LogFormatter.java,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/test/org/apache/hadoop/hdfs/hadoop-dfs-dir.txt,0.0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/hdfs/TestAbandonBlock.java,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestLeaseRecovery.java,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/set/aux_/insert_impl.hpp,0.0,1
frameworks/hadoop-0.20.0/src/contrib/hod/bin/verify-account,0.0,1
third_party/{boto-1.9b => boto-2.0b2}/boto/ec2/__init__.py,0.0,1
third_party/libprocess/{third_party => 3rdparty}/gperftools-2.0.tar.gz,0.0,1
src/third_party/boost-1.37.0/boost/mpl/limits/arity.hpp,0.0,1
src/third_party/gtest-1.4.0-patched/codegear/gtest_main.cbproj,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost => third_party/boost-1.37.0/boost/type_traits}/type_with_alignment.hpp,0.0,1
{src/third_party/zookeeper-3.3.1/src => third_party/zookeeper-3.3.1}/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,0.0,1
src/{launcher_main.cpp => launcher/main.cpp},0.0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590 => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc}/shift_right.hpp,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/config/bcc.hpp,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc/bind_fwd.hpp,0.0,1
third_party/boto-2.0b2/boto/ec2/buyreservation.py,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/variant/get.hpp,0.0,1
third_party/libprocess/third_party/libev-3.8/ev++.h,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/io/ByteWritable.java,0.0,1
src/third_party/zookeeper-3.2.2/src/recipes/lock/test/org/apache/zookeeper/recipes/lock/ZNodeNameTest.java,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/get_pointer.hpp,0.0,1
frameworks/hadoop-0.20.0/src/contrib/eclipse-plugin/resources/driver.png,0.0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/mapred/TestJobStatusPersistency.java,0.0,1
src/third_party/zookeeper-3.3.0/src/contrib/bookkeeper/test/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,0.0,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/pipes/UpwardProtocol.java,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/hdfs/org/apache/hadoop/hdfs/server/common/IncorrectVersionException.java,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/io/VersionMismatchException.java,0.0,1
frameworks/hadoop-0.20.2/src/mapred/org/apache/hadoop/mapred/lib/aggregate/ValueAggregatorBaseDescriptor.java,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/record/compiler/generated/SimpleCharStream.java,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/jdiff/changes/fields_index_changes.html,0.0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/msvc60 => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ctps}/or.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/config/stdlib/modena.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/thriftfs/scripts/hdfs.py,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc}/template_arity.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/unpack_args.hpp,0.0,1
third_party/boost-1.37.0/boost/type_traits/detail/bool_trait_def.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/bitor.hpp,0.0,1
frameworks/hadoop-0.20.2/src/contrib/ec2/README.txt,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc}/shift_left.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/thriftfs/gen-py/hadoopfs/ThriftHadoopFileSystem.py,0.0,1
{src/third_party/zookeeper-3.3.1/src => third_party/zookeeper-3.3.1}/contrib/zkperl/t/30_connect.t,0.0,1
third_party/{boto-1.8d => boto-1.9b}/boto/ec2/autoscale/launchconfig.py,0.0,1
src/third_party/zookeeper-3.2.2/contrib/zkperl/ZooKeeper.pm,0.0,1
3rdparty/libprocess/3rdparty/gmock-1.7.0.tar.gz,0.0,1
src/third_party/boost-1.37.0/boost/detail/sp_counted_base_solaris.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/iter_fold_impl.hpp,0.0,1
third_party/boto-1.9b/boto/mturk/test/create_hit_from_hit_type.doctest,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/list/aux_/preprocessed/plain/list20_c.hpp,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/record/compiler/CodeBuffer.java,0.0,1
src/third_party/{zookeeper-3.3.0/src/docs/src/documentation/resources => zookeeper-3.3.1/docs}/images/zkperfRW-3.2.jpg,0.0,1
third_party/gmock-1.5.0/gtest/fused-src/gtest/gtest.h,0.0,1
frameworks/hadoop-0.20.0/src/docs/cn/src/documentation/skins/pelt/images/current.gif,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/get_pointer.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/TaskReport.java,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/preprocessor/library.hpp,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/api/org/apache/zookeeper/KeeperException.OperationTimeoutException.html,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/replace.hpp,0.0,1
src/third_party/{zookeeper-3.2.2/src => zookeeper-3.3.0}/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKException.java,0.0,1
third_party/boost-1.37.0/boost/mpl/times.hpp,0.0,1
src/third_party/{gtest-1.4.0-patched => gtest-1.5.0}/test/gtest_main_unittest.cc,0.0,1
third_party/boto-2.0b2/boto/s3/bucket.py,0.0,1
frameworks/hadoop-0.20.2/src/contrib/index/src/java/org/apache/hadoop/contrib/index/mapred/IndexUpdateConfiguration.java,0.0,1
{src/third_party/zookeeper-3.3.1/src/recipes/lock => third_party/zookeeper-3.3.1/recipes/queue}/src/c/tests/Util.h,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/config/compiler/visualc.hpp,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/util/StringUtils.java,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc}/greater_equal.hpp,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/value_wknd.hpp,0.0,1
src/third_party/zookeeper-3.2.2/src/java/main/org/apache/jute/compiler/JMap.java,0.0,1
frameworks/hadoop-0.20.0/src/contrib/ec2/bin/image/create-hadoop-image-remote,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/recipes/lock/build.xml,0.0,1
src/third_party/{zookeeper-3.2.2/src/recipes/lock => zookeeper-3.3.0/recipes/queue}/src/c/tests/zkServer.sh,0.0,1
third_party/zookeeper-3.3.1/src/contrib/zkperl/t/10_invalid.t,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/detail/named_template_params.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0/src}/contrib/zkpython/src/test/delete_test.py,0.0,1
src/third_party/zookeeper-3.2.2/src/contrib/zkperl/build/check_zk_version.c,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/config/no_tr1/memory.hpp,0.0,1
third_party/zookeeper-3.3.1/src/java/test/data/upgrade/snapshot.100000000,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc/shift_right.hpp,0.0,1
frameworks/hadoop-0.20.0/src/webapps/job/jobdetailshistory.jsp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/core/org/apache/hadoop/record/compiler/generated/TokenMgrError.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551/shift_left.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/api/org/apache/zookeeper/class-use/AsyncCallback.ACLCallback.html,0.0,1
frameworks/hadoop-0.20.2/bin/stop-balancer.sh,0.0,1
frameworks/hadoop-0.20.2/src/test/testshell/ExternalMapReduce.java,0.0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551}/full_lambda.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/api/org/apache/zookeeper/server/upgrade/package-tree.html,0.0,1
src/third_party/{zookeeper-3.3.0/recipes/queue => zookeeper-3.3.1/src/recipes/lock}/src/c/tests/TestDriver.cc,0.0,1
src/third_party/zookeeper-3.3.1/docs/releasenotes.pdf,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain/unpack_args.hpp,0.0,1
src/third_party/boost-1.37.0/boost/preprocessor/logical/or.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/mwcw/unpack_args.hpp,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc/full_lambda.hpp,0.0,1
third_party/{boto-1.9b/boto/s3/__init__.py => boto-2.0b2/boto/file/connection.py},0.0,1
frameworks/hadoop-0.20.2/src/contrib/hdfsproxy/src/java/org/apache/hadoop/hdfsproxy/ProxyFilter.java,0.0,1
frameworks/hadoop-0.20.0/src/core/org/apache/hadoop/ipc/metrics/RpcMetrics.java,0.0,1
frameworks/hadoop-0.20.2/src/contrib/vaidya/ivy/libraries.properties,0.0,1
src/third_party/boost-1.37.0/boost/preprocessor/iteration/detail/bounds/lower3.hpp,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/bind_fwd.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/c++/utils/missing,0.0,1
src/third_party/zookeeper-3.2.2/recipes/lock/src/c/tests/Util.h,0.0,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/util/bloom/RemoveScheme.java,0.0,1
src/third_party/{zookeeper-3.2.2/src/lastRevision.sh => zookeeper-3.3.0/src/contrib/zkpython/src/test/async_test.py},0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/join/InnerJoinRecordReader.java,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/array/remove.hpp,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/docs/skin/images/rss.png,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/mapred/org/apache/hadoop/mapred/lib/RegexMapper.java,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/GetTest.java,0.0,1
src/third_party/zookeeper-3.3.0/src/contrib/rest/lib/asm-3.1.LICENSE.txt,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/range/reverse_iterator.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/zookeeperAdmin.html,0.0,1
frameworks/hadoop-0.20.0/src/native/lib/Makefile.am,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc/vector_c.hpp,0.0,1
frameworks/hadoop-0.20.2/src/contrib/thriftfs/build.xml,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/jute/compiler/generated/Rcc.java,0.0,1
third_party/boost-1.37.0/boost/mpl/vector/aux_/vector0.hpp,0.0,1
third_party/boost-1.37.0/boost/utility/enable_if.hpp,0.0,1
src/uri/fetchers/hadoop.hpp,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/docs/cn/src/documentation/skins/common/xslt/html/pathutils.xsl,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/TestKillCompletedJob.java,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/list/list10.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/is_integral.hpp,0.0,1
third_party/libprocess/record-process.cpp,0.0,1
third_party/zookeeper-3.3.1/src/contrib/zkfuse/src/log4cxx.properties,0.0,1
src/ec2/deploy.lucid64/root/nexus-ec2/redeploy-nexus,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/vector/vector10.hpp,0.0,1
src/third_party/{zookeeper-3.2.2 => zookeeper-3.3.0}/docs/skin/images/label.gif,0.0,1
third_party/boto-1.9b/boto/cloudfront/distribution.py,0.0,1
src/ec2/deploy.karmic64/root/{nexus-ec2 => mesos-ec2}/hadoop-framework-conf/mapred-site.xml,0.0,1
frameworks/hadoop-0.20.2/src/c++/libhdfs/Makefile.in,0.0,1
src/third_party/{zookeeper-3.2.2/src/java/main/org/apache/zookeeper/server/quorum/RemotePeerBean.java => zookeeper-3.3.0/src/java/test/org/apache/zookeeper/test/ObserverHierarchicalQuorumTest.java},0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/is_placeholder.hpp,0.0,1
src/third_party/boost-1.37.0/boost/detail/shared_array_nmt.hpp,0.0,1
src/ec2/deploy.karmic64/root/{nexus-ec2 => mesos-ec2}/runaway-killall,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/identity.hpp,0.0,1
src/third_party/{zookeeper-3.3.0/src => zookeeper-3.3.1}/contrib/zkperl/ZooKeeper.pm,0.0,1
src/third_party/boost-1.37.0/boost/config/suffix.hpp,0.0,1
include/mesos/roles.hpp,0.0,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/IFile.java,0.0,1
third_party/{gtest-1.5.0 => gmock-1.5.0/gtest}/src/gtest-filepath.cc,0.0,1
{src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc551 => third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/plain}/advance_backward.hpp,0.0,1
frameworks/hadoop-0.20.0/src/mapred/org/apache/hadoop/mapred/CleanupQueue.java,0.0,1
third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/reverse_iter_fold_impl.hpp,0.0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/mapred/TestMiniMRDFSCaching.java,0.0,1
src/third_party/zookeeper-3.3.0/contrib/ZooInspector/src/java/org/apache/zookeeper/inspector/ZooInspector.java,0.0,1
src/third_party/{zookeeper-3.3.0/src/contrib/zooinspector => zookeeper-3.3.1/contrib/ZooInspector}/src/java/org/apache/zookeeper/inspector/gui/about.html,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp/bind_fwd.hpp,0.0,1
src/third_party/libprocess/third_party/boost-1.37.0/boost/mpl/apply_wrap.hpp,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/back.hpp,0.0,1
{src/third_party => third_party}/zookeeper-3.3.1/src/java/main/org/apache/zookeeper/server/DataNode.java,0.0,1
src/third_party/glog-0.3.0/vsprojects/libglog_static/libglog_static.vcproj,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/gcc/vector.hpp,0.0,1
src/third_party/{zookeeper-3.3.0 => zookeeper-3.3.1}/docs/jdiff/changes.html,0.0,1
frameworks/hadoop-0.20.2/src/c++/librecordio/recordTypeInfo.hh,0.0,1
{src/third_party => third_party}/boto-1.8d/boto/mashups/iobject.py,0.0,1
third_party/boost-1.37.0/boost/mpl/set/aux_/preprocessed/plain/set40_c.hpp,0.0,1
src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/bcc_pre590/equal_to.hpp,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/hdfs/TestFSInputChecker.java,0.0,1
frameworks/hadoop-0.20.2/src/test/org/apache/hadoop/mapred/MRCaching.java,0.0,1
frameworks/hadoop-0.20.0/src/test/org/apache/hadoop/mapred/join/TestTupleWritable.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/test/test_case.hpp,0.0,1
src/third_party/bottle-0.5.6/test/test_environ.py,0.0,1
frameworks/hadoop-0.20.0/src/benchmarks/gridmix/submissionScripts/monsterQueriesHod,0.0,1
frameworks/{hadoop-0.20.0 => hadoop-0.20.2}/src/contrib/vaidya/src/java/org/apache/hadoop/vaidya/postexdiagnosis/tests/ReducesReExecutionImpact.java,0.0,1
src/third_party/zookeeper-3.2.2/src/contrib/zkfuse/README.txt,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/preprocessor/seq/size.hpp,0.0,1
third_party/{gtest-1.5.0 => gmock-1.5.0/gtest}/samples/sample8_unittest.cc,0.0,1
src/third_party/{zookeeper-3.2.2/src/java => zookeeper-3.3.0}/lib/jline-0.9.94.LICENSE.txt,0.0,1
{src/third_party/libprocess/third_party => third_party}/boost-1.37.0/boost/mpl/aux_/config/has_xxx.hpp,0.0,1
third_party/zookeeper-3.3.1/src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java,0.0,1
src/third_party/boost-1.37.0/boost/preprocessor/tuple/elem.hpp,0.0,1
third_party/zookeeper-3.3.1/contrib/zkperl/t/35_log.t,0.0,1
src/third_party/boost-1.37.0/boost/mpl/size_fwd.hpp,0.0,1
{src/third_party/zookeeper-3.3.1/src => third_party/zookeeper-3.3.1}/contrib/bookkeeper/test/org/apache/bookkeeper/test/LedgerRecoveryTest.java,0.0,1
frameworks/hadoop-0.20.2/src/core/org/apache/hadoop/metrics/util/MBeanUtil.java,0.0,1
third_party/libprocess/third_party/boost-1.37.0/boost/detail/is_function_ptr_tester.hpp,0.0,1
third_party/gmock-1.5.0/gtest/samples/sample4.cc,0.0,1
{src => third_party/libprocess}/third_party/boost-1.37.0/boost/mpl/aux_/preprocessor/filter_params.hpp,0.0,1
{src/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/dmc => third_party/libprocess/third_party/boost-1.37.0/boost/mpl/aux_/preprocessed/no_ttp}/apply_fwd.hpp,0.0,1
